subject,segmentNum,deltaOBW1,deltaOBW2,deltaOBW3,deltaOBW4,deltaOBW5,deltaOBW6,deltaOBW7,deltaOBW8,deltaOBW9,deltaOBW10,deltaPobwdB1,deltaPobwdB2,deltaPobwdB3,deltaPobwdB4,deltaPobwdB5,deltaPobwdB6,deltaPobwdB7,deltaPobwdB8,deltaPobwdB9,deltaPobwdB10,deltaP3dB1,deltaP3dB2,deltaP3dB3,deltaP3dB4,deltaP3dB5,deltaP3dB6,deltaP3dB7,deltaP3dB8,deltaFCenter1,deltaFCenter2,deltaFCenter3,deltaFCenter4,deltaFCenter5,deltaFCenter6,deltaFCenter7,deltaFCenter8,deltaAmp
11.0,19.0,-297.6599697916504,-278.41727177889015,-68.74114425387984,20.726784121642027,77.88494405305698,32.35746348372595,3.3217619957709417,16.737925511535025,6.8563310811339875,1.785238707139996,0.6342323629389988,-0.030151647313100938,0.1190454731821049,-0.3023511021435006,-0.04017098926059859,-0.25353562474269964,0.03647422234260489,-0.706485564703307,-0.6742426488153086,-2.4872922900514,-10.662950231989498,-8.509888398116601,-2.350267600176302,0.14879468229008808,0.9754197119929984,-6.938995260224104,0.8758806931267955,-0.6431008204714033,-1641.3975647066923,-69.20214825881999,-30.442442256582012,-73.57798890112798,-42.670974661952,-35.01036160741321,-11.173233171783703,-10.417119247761,0.0
11.0,20.0,215.47524603985084,24.24112648192022,-40.86646550385012,26.900989437557087,7.59255044000804,4.624173505104011,-19.198100135755965,-53.30754437407202,-74.321736858949,-41.4526290185141,-0.718515803502001,-0.18590004075309707,0.5596013153713955,-0.286884429006399,-1.7013050164141,-0.49121299037379984,0.9536883691553939,6.348149067410603,11.780348023026406,16.373660153031402,5.160117415273199,12.3071800978482,7.970386324474802,-1.6113471900007923,-1.9604681907267931,5.3353217695366055,5.196383859103811,19.34153045387461,1717.874714101582,832.5263700782208,213.39672794196406,411.96401520399695,78.32897376141499,3.5322973880290007,27.395278794328195,22.944707682468795,-0.9610619999999992
11.0,21.0,0.21868558974938423,-4.414060472050096,-87.6281562442,-19.928880171921946,-5.3581412413179805,-21.174606784160005,53.65033129425103,43.221058453279994,70.414639367036,32.35873033815811,-2.2605010642152976,-1.293451063474702,-1.5420799022931995,-2.064258131947799,-0.7314481724770978,0.7863262431275011,-2.9072397788384023,-7.253040098202192,-11.317581190093598,-13.841047949466393,7.312880764662502,-0.7458131930610037,1.3975037429313986,0.9568094987532945,-3.7431469468602074,1.7404881971948,-8.022209059632807,-18.30510122287331,-0.32567516011977204,0.3627932068802693,0.8464846275919626,-1.3428143679479945,-3.681960503046014,100.65626475696223,32.804859594934314,22.4101351544274,0.0
13.0,2.0,-286.4157291246597,-225.08054900348998,-124.54532654770014,56.21542297509018,26.566948631225046,-20.414244224762058,56.02867526156601,66.986327130842,86.84775336418099,56.6863883831709,2.0514176863866993,-0.41779169419070783,-0.5872313547355965,-1.7786259794103003,-1.2519419864528984,0.3584452318206033,-0.4909170974514012,7.0426148700178,6.082957287930093,17.2814060269202,-0.01910665519039867,0.8448517629718069,-1.4482149390974968,-5.155491365543291,-1.2366873265051979,2.393843227953802,-6.8492733277135045,2.6339584667254883,-1.2307650730501791,0.103901018020224,5.277423232555975,167.74361926794,172.14270603278598,72.6514703677225,59.9500887361981,42.1973760156133,0.0
13.0,3.0,-80.27524191979,-97.99814298625006,-104.58122819522987,-172.101854994208,-73.31536598210607,-36.13912639823394,-50.71957877175399,-44.07604852548198,-76.47315342014899,-49.950192385109005,0.13860554901049937,1.4204604180475044,1.1763040977648949,0.8473076517818008,0.2037367664073031,-0.0952797375021035,-1.0267700105642987,-6.313281923637902,-3.3653151889255,-11.753118767451305,5.861196396380599,0.4879016930589941,4.230328303830603,2.5485839963579977,2.635107071682903,0.745953450611097,3.674064567499009,-1.829977291388893,-421.20877610706,-184.44586548579014,85.52924435351906,92.175258154858,-0.2559392176290203,6.068211916155008,-1.7009347626750042,-6.745857416448402,4.177202999999999
13.0,4.0,-225.77819040728946,-174.62257875855948,-91.98801941161014,-39.571106301032046,-21.82294793829203,5.481632868448003,12.659788605835985,-10.949525050773019,-18.23730370841021,-1.8686602645283017,0.6291479502368986,0.7313516166153988,-0.47391356611279534,-0.9316695664383978,-0.40733391352949866,-0.3179545559621957,0.5463379876343026,0.5484094612187036,0.5857979518818084,-2.805925366613998,-6.652406727974302,1.6814476810949017,-1.5534814019601058,0.1896067303665987,-0.6385559845676028,-1.5596336535872979,3.947391051616094,1.8687346443457997,1.0188063693301501,-567.804542192294,-393.28964039824405,-426.497290987322,-217.57356095541397,-105.4712589048145,-63.10886373078789,-31.325200413768904,0.0
13.0,5.0,214.67292124659025,-14.451818468700367,-36.991684866379956,-10.820903399065855,-11.12457665345687,77.27509727242693,-6.3267153114429675,-10.854656416631997,-1.3288089671675891,4.31851380047469,-2.271362633620594,0.7373755009770981,0.024456234009200273,0.36808464599089774,0.8483168227350006,-1.1862989823650025,0.11841433145879776,-0.9413624066953048,0.7381084792492985,2.7892770431677008,-5.567889719456296,1.8772704726574005,6.465145631637206,-0.12975451852899766,3.5044297496813996,-0.6589144802999982,-7.7692991106139,-0.35548065810360185,403.0330469288094,74.56328843150698,-166.651403662765,-69.40304389490802,-34.00115657352569,-21.663595298924207,-7.568404872882304,-19.037176264162397,-0.19637999999999778
13.0,6.0,-212.8542572285105,5.464104971930283,98.60032193956022,36.04736118845983,37.288240559581936,-4.064593500496983,46.80690811774298,5.145717006049978,61.8240058544888,58.5278160435856,-0.4096185277541018,-0.9976879353065016,-0.9883884367635005,-0.28502586308749756,-1.4950981531144016,1.8962832051801044,0.6690984509435012,6.735801781391203,7.3450418031373985,5.873217056419499,-0.7486569707455999,-0.46415537675250107,-10.056347452517102,3.1858620376812894,-3.9465267226126954,3.5140900070573977,4.1250323898280925,4.015287684906696,0.00025927351020982314,-0.7819001786140234,445.801647052195,68.119753875042,23.28029832268369,29.680570121250007,20.025433748817804,29.5629101472234,0.0
13.0,7.0,370.3466827664206,29.87301122259987,-23.793200570730278,0.39017873673708436,-75.55406984886997,-106.85760885981097,-54.762003600294975,7.058586482979024,-46.51237948664,-59.375446844572,-0.9621145971550007,-0.10768831089820097,1.200217545380596,0.29006960769909895,1.7232896140955987,0.26422557736259833,-1.372423880062204,-5.833854401680398,-10.942124384963499,-10.081208743510203,-0.4217435940310992,-3.6099447525340977,5.5443879956219035,-3.580747386006493,3.518069632653898,1.0705751124209968,1.4346553575810077,-5.033482146330087,-403.1217168497999,392.99355337980114,10.243507780287018,299.911781646078,60.427902463639995,31.131077939252705,3.2776803590932957,6.613357301203401,0.0
13.0,8.0,264.06397320453925,26.480071290060096,81.24146224624997,-10.835982655972998,-23.608590185498997,28.043817267277007,-18.415017715333022,-32.81200587192302,-18.00142686382459,-17.983500158449893,0.42985309634569546,-0.9000352514265941,-0.19372558928929706,-0.6339177935362024,1.4496096227488984,-4.009978902812602,0.1823183921148015,-0.6566482097682993,-0.026994555979904078,-0.5712987441535873,2.5649761555837998,2.5205586261929938,0.00923055185159427,5.092625089104104,3.6723632123327974,-12.759268399352997,-3.2538926106565995,-1.3341900249887004,414.77240494631997,-498.5359307216612,-285.44794508446205,-302.38298787993494,-87.11089678097089,-53.0165295401953,-26.7673855489842,-30.5655397013416,3.4753299999999996
13.0,9.0,-120.04284948458917,61.82474765434017,-1.8468081793998863,53.668416944039905,25.92515313387196,30.867693482849972,-33.460805788176,-14.785324698410989,28.019573791493585,35.13110106076768,0.9141525744949064,0.06537560140039744,1.0126674316914972,1.3377645551583015,0.8543849729672992,5.740116115870702,8.4893132404038,16.748052700034897,17.925790508255,21.880341343052994,9.623378104574499,-0.40897834410339584,-1.0639269066261008,-0.2855933822331096,-3.2177489293869996,11.5985456183577,12.0741365655741,25.450788124349394,-569.4142856055298,-5.4613715997579675,-0.0878628083449371,2.2182916174459706,32.56837882648489,38.3342035757046,39.5364885717879,6.329686901877103,0.0
13.0,10.0,198.50132872093945,-46.18062669530036,2.773689569209864,-7.058790494086907,86.82449102211706,31.756573243324,62.260062632499,30.48054697613,-27.649936856866404,-27.47935842513308,-0.27699796782560426,0.7071437335001995,-0.13182414280790056,-0.13394952868139853,-2.7913153618573006,-0.299624699923303,-6.508289567633103,-13.749059360272199,-14.059869933974294,-17.655937603045206,-14.437010542375091,3.9956918936647057,0.11733935203550061,-2.7716647391563924,-0.2236307691500059,1.0033675946946943,-5.717677205810503,-19.22134356825569,812.0494357124996,-9.505769623874926,-170.98373141997203,-45.471388026623984,-17.51352725271468,-45.8098650574694,-38.7706176804327,-1.1064329895537064,3.5434599999999996
13.0,11.0,-150.99987930740008,-38.87382540467024,-145.37383450594007,-52.96989008069113,-50.36979907390503,-27.589170524548933,-19.039477755985985,-15.062408665265991,-12.246589889078905,-1.1628886243219085,-1.453818326307502,-0.2805975776043965,-0.6447624307275959,0.5435398929312001,0.7329644133228044,-0.8848309017480993,-0.1136611220640944,0.1277254902628968,3.4208652692401955,3.079514785196608,1.400787589739089,0.5746342749157947,1.2909630829790046,0.7840545174137006,-3.7202824732478987,0.4077005289651012,-0.014009134590295957,-4.776173169561609,-566.7957505275497,-25.773415700849,286.816056378834,45.88653860560298,31.255388995303704,62.615322802498106,19.070205822031106,13.904937039391104,0.0
13.0,12.0,-449.3659720801602,-106.23775390681976,6.475265189760194,-147.55016388972,-23.48064962082003,26.48626618156095,-13.920752270809032,18.741535550799995,18.776878171218698,24.467086475556407,0.7500088721196043,1.3646918476107004,1.4918411018024997,1.1637169597747992,-0.578402083679201,-3.3379079802509004,-0.02054439825990073,1.496373711637105,-0.8481976308105956,-1.295060354279002,2.7802560823542066,0.8676188987927915,2.217785780194898,1.671885758057698,0.3061095899132056,-8.931224340885993,-2.0082079312158,8.651263523724197,0.24902749202965424,2.535752752516032,-4.068142122149936,-15.943578665966982,-14.906431586082007,-73.11938773739561,-30.733454366097803,-22.963309185369198,3.983378000000002
14.0,2.0,778.44888879061,-215.02343969813,77.86266137802,13.655294316698019,-31.929928575356087,-18.16092300777899,21.167894727207027,7.110153767315978,-5.311988154381595,11.305815286227208,-1.1826509289929064,1.7536497729638008,-0.658846120531301,0.7029097025331019,3.5464434957874005,1.1725186892969965,1.083971007718194,4.867883077413399,6.839931171909399,4.247633141261897,-2.8170838091305086,-4.446631441825602,-0.13766550573510727,3.6082014417414,4.162092709928402,2.000699625974402,1.276964910419501,14.045399809365804,-48.53136370641005,-1144.6404204665182,-507.57357805536,-198.65134672247504,-106.86330327028689,-55.75042103371548,-10.492198122498806,-1.3108949342423024,10.807164
14.0,3.0,34.19649978657981,-88.45963225451987,-108.06385670717987,-25.82049787418805,-5.1350046555239715,-8.388522273802039,-4.8337795166720525,-7.753664353632985,6.924963386190484,5.390833523811395,-0.8174191705091971,-2.273636575588199,-1.7668255405829996,-2.7890372481104038,0.6652917117619008,-0.7016003697209001,-0.6197666485780999,-1.479293111950696,-5.338274921322398,-3.040123408264698,-3.9253254532480994,-0.4059016624646006,-7.187920209115205,-4.547899046127597,-2.0024661942619986,2.1236830923584975,-2.9792651954504947,-6.497132894391505,-14.814315960340082,0.0389676213749226,162.282309117201,31.995085107253004,52.98647199157588,30.875821359271,27.946197673303303,21.475965139677804,7.901986999999998
14.0,4.0,578.6421066897692,506.0222544749399,234.76576652054996,104.46654965530695,18.68004314770201,25.08105662538202,-42.53567118979697,-2.198785479864,-27.67111584451959,-25.673095693150202,-1.7409917163755964,-1.499106918966902,-1.6779617758616965,-0.6194175056095013,0.8894306557332978,2.619677987226403,0.9043171141779993,-1.4016706520133972,1.7153254401101954,5.976157930717601,-4.086543958798295,-1.5500751894011984,-0.5114956067719945,2.675464010175496,2.720315151040797,-0.04223526470260097,4.2974701954212975,0.8347940541048047,5.411170532469896,99.89551509647606,162.122789447397,3.2954684267139953,2.3474273195050017,-32.9864045505919,-29.794742252673704,-22.533131311166102,13.926009
14.0,5.0,32.99241330894165,163.1070854290997,91.83994953098,110.0025994685592,87.66640258739795,59.280997984403996,3.1003959833369947,27.705045866985984,36.807785938620114,46.05396038424581,1.1368682028921953,-0.4357826841991006,1.8823092209564969,1.0669444058179067,-0.03981224686659779,1.3217777705885005,1.9493233437143047,0.6125737239516944,-2.701852759120591,-11.319648599168698,1.4133218873835958,-3.6727431272426045,3.954098226906801,-5.326522658377996,0.21450863859070068,0.9568764407515999,-0.1465746806618995,-7.1889619114163,-2.559609982409711,1024.102820694587,34.88359131798103,-2.277419552329974,-19.30909686365058,4.9941971644676,4.203771826653497,-7.9638594629913015,6.815277999999992
14.0,6.0,-0.08151617324074323,244.41081038359016,114.80616624494996,-34.13899890431003,23.57735433538801,-22.215993238032013,94.983740924692,23.630564354069037,41.116832413079976,-13.953591454031113,0.9067469980975034,0.30372748897019974,-0.8172081559705013,1.1732359794627953,-1.5050942725848007,-0.666960578463101,1.8658024648849967,4.550709415368104,3.686982466589498,1.4608055447639003,-1.829623536136694,1.960203571920502,-2.5391033177267985,3.3441351771217924,1.1008608725549003,-3.4202873355716967,0.2578776887191978,4.009620635903104,-8.187129344720233,-1.2616049566902348,4.384700383643008,-1.6579242282430187,-16.08337522625051,-1.184228890883908,-5.299992059587197,-2.7010723813279984,0.0
15.0,2.0,-97.11614910354001,-37.449900775999595,60.06571831959991,32.77427176966012,4.864229860244905,-30.190395128306022,-23.799633646045038,25.97870968839601,102.34163124605396,81.65230940927502,1.2262123411611974,1.1281990668202013,0.9262451080474996,0.4433782147733005,0.5052645113931007,2.6075624219049978,3.66153092315,6.382205749416407,7.649595332456798,17.245394261073812,-2.444593424709204,0.14216021692318748,4.427324512145596,-3.0277292881370954,2.526782522277202,4.261989049260208,2.3626530581892027,13.352661589041112,-2.3954065149200687,-333.116573427229,-19.298438151903042,164.40459583937601,122.56775093453601,156.7429850695464,135.35589328040808,120.13269726799051,0.0
15.0,3.0,206.68427467650054,129.2575089136103,-7.44816015388983,-76.03092668189993,-59.75914770463203,-83.77581999840595,-41.259481523665954,-108.776954041144,-146.04810746418298,-88.49313811317703,-2.391828584554098,-0.10794287078249809,0.6772854395775987,1.6547961804880984,2.278243606806498,1.2068951472876037,0.6535041899391985,2.6475245890753953,4.516160936399494,-1.4417402393114038,1.6292714579060004,2.460380461632809,-2.2983143332986984,0.9192559924039969,3.1830005628633984,-2.1187780754559995,-3.5823473732246,-0.54002890750521,181.68409287909003,-5.06829499117805,3.836887939708049,-0.044552852742981486,-38.42314086147704,-37.893910732037995,-48.43675162871399,-44.533084641015606,7.790544000000004
15.0,4.0,-254.92776629504988,-165.24117379010022,-45.30499606119997,162.31367149363996,48.025377879358075,-40.933295427671055,-4.4242075782029815,46.335957658067,18.654239349655,-0.01681269589398937,1.3528400345280005,0.07480788232229685,-1.2345452029978965,-2.4677085679727995,-2.309115169996403,-2.4026790126753994,-2.961153585943304,-7.627210947572301,-8.833507280054995,-12.3313454325563,-7.407960429085399,-1.4449315841777022,-0.38066095574159675,-4.5706307710728,-6.662325872761301,-0.21968726041109932,3.9209093586692987,-5.260613772158699,-0.6394163095499152,-27.302975801984985,-2.880238872616019,1.1791032764039642,2.4824004383890212,-4.046828061526014,8.386056690130005,-29.670915409862005,-7.811365000000002
15.0,5.0,-254.04205968093993,-141.01990564637026,-106.68762065839996,-177.45895424102014,-30.341774745539055,-31.13449487335697,-64.31148279116007,-55.97241970344197,-39.745479697947005,-51.646247327968005,-1.2120994131593044,-1.1274147155273972,-0.47676906189230195,-0.5585902469685955,-2.1802708033475007,-1.1536494887372015,-0.572655699621194,1.8269038857679973,2.7678580992106987,12.723939917367701,5.9719964332985995,5.208511108089894,3.517914630676497,2.344032084155401,-0.7636986429276931,3.0417650758629975,-3.4880982637650035,-2.7093666627511013,-59.93502856674013,-53.827417937777,-217.59649666932802,-204.41533018193897,-55.813435734299986,-69.202101306731,-67.068009041285,-39.211920822736296,0.0
15.0,6.0,126.012887708579,303.9668244077202,73.5662924284502,2.6058810675001496,31.56621461972304,55.44977602902293,134.41479490207405,15.112889033273007,17.10786347341299,21.089259714366797,1.3399224336269029,1.1974369670850002,1.285360607779701,0.5884620038860966,-1.1086539549678953,-0.9119479606510019,-1.926585320399404,0.271469915353606,0.08716852660759855,-4.735706290335806,-7.650095316115106,-5.11737038271859,-2.598279499500105,4.964369696399601,-4.555327084214909,1.921914401540107,-1.7294244987301894,-1.4160424771994968,2.8313899702898198,873.673421846269,318.6861294164609,362.59958109979596,182.201051695276,71.49789986330201,62.490732334332996,51.390838966158405,0.0
15.0,7.0,188.31473497538082,339.5650168920697,53.578801201259694,-72.49081349220205,-109.24710529941808,-57.107931591173895,-54.945277389229034,12.793817127309978,-28.35094882418899,8.756743421474994,-3.4449232518913995,-3.417342059210803,-1.0789083497218996,-0.18729947270870184,0.08591036508730099,0.8428534238950007,2.1537166081809005,0.2817977167113952,3.4148052649029026,3.3441048239863065,3.265540796452008,-3.5654226057280027,6.670568823547502,1.3992989396694995,-1.9544276423690903,0.8547069784211914,2.3767369851158975,4.189040603780704,186.28364123682036,13.709717588859803,8.37020324994819,-15.902380901176912,89.69712812304704,0.04065116804900981,-3.109131232533983,25.51472974184648,0.4874430000000025
15.0,8.0,20.785571478909333,126.53209302788036,100.98744072823001,29.917978974235893,174.75439735049213,94.53697474141296,-56.62318928696402,-23.24853983967199,10.358340474453996,-25.169304938430493,0.6866166053450016,-0.02312868161069659,-1.1722522352936018,-0.3412689265945019,0.7951340064064958,0.830111851958204,-0.1945064373999017,-4.047205448873292,-10.161317879015698,-10.882908747079696,-0.36566398016609725,-0.041697298705202,-7.814008001236697,-4.437076010556197,4.141833158817697,0.115404342230498,1.6785599565482912,-7.811252974939308,-1.4468028885705735,0.11397814874021606,20.244121210499884,18.218571322306957,-90.72630803202804,0.9193276682359794,-47.95979089806421,-62.728644470902985,0.0
15.0,9.0,187.69776510567044,180.49516193634963,16.09995028946014,191.96564002750597,31.005216888882956,-19.832571969307992,5.67842038758306,7.67325503611201,25.026842988784992,37.36383855316961,-0.2814953908889066,1.412557217260396,2.332420561440699,3.156138740003705,6.0577177073718005,7.141360334628093,8.802724662154603,11.232964513009893,13.6024504260423,11.907581717476493,-5.172253401887502,5.133025827097207,-3.4893601344877965,9.182310812088996,6.188640519305395,5.081246285301106,6.402228006458309,11.722619881934705,1034.2949870861305,39.01904584023987,-188.450351666884,-240.60428883812807,-167.846420823747,-77.4281036186955,-27.14850305086609,-11.913239148360397,23.737465999999994
15.0,10.0,94.65609661871986,-47.57941309237003,76.20298173398987,-19.90749889283984,-31.753346466530957,36.78139610097992,32.050324469760994,105.393380360924,54.41378416036201,16.5846551836991,-0.1268942183293973,-0.8491287142156949,-1.8184057490777938,0.11805555057049943,-1.0509179808397988,-0.3228152273201985,-0.4091034947186998,-0.7671614123908945,-3.8876111502760047,-6.387740602138496,2.072789972338704,2.2184391276365005,2.4830092560783967,0.6980804452776006,2.407207419859901,-0.8009144520670048,2.0750153165890026,0.07174821866050252,12.122009136880024,1.5816561656201884,186.04204351657097,234.128799889214,171.21271017378,76.9753035988615,72.91800634877728,53.9795126913407,0.0
15.0,11.0,291.88258414538086,-406.47415265652944,-101.3310659220399,-63.63163361110014,-26.12831247444899,16.331508167909078,0.5228774186639953,22.296540233168002,-8.686250763878007,26.700794335579985,-4.0327061600116,-0.28143045309180437,-0.4402310143626025,-1.0388440859174004,0.5042137294857021,0.3831905602208039,0.7510664065110007,0.09931718153649882,5.399310875882502,7.156757365427495,-5.348620780823907,-11.0593183882957,-2.8329180237538054,-9.225165886991995,-1.2850798852102017,2.1105441142803016,-0.24642148212780768,-0.272657440275502,110.42118453276953,-4.786899745100072,-191.09939632721296,-235.593228745597,-171.358613593508,-94.78732596448059,-68.2680375492041,-45.17488714275181,0.785256000000004
15.0,12.0,-204.61199471958207,-238.5928527613405,-264.6965149334701,-157.86987825724498,-107.16660339657699,-122.98441612577204,-55.464810892337994,3.215552937051939,-31.030861275272002,-50.78812787190857,4.662519827295704,2.9882206269976983,2.8377932029796007,-0.5993781114762022,-2.4197726002636983,-0.7088734209762002,-3.1036725362489967,-1.515049067032102,-2.2636082008509995,0.4585707688008007,13.698058070060299,16.99698336186769,11.372611390822001,1.1222908137766936,1.6992236411760047,1.0429571280458987,-5.142475231813997,2.2646786638144007,-1341.6328576640396,-950.6932717119811,-4.083367926930009,-166.80819456471897,-38.454013168532015,-13.213415800274802,-4.258014048884604,-1.2152170434581961,1.3926959999999937
15.0,13.0,-85.57755405543867,-149.93756142429038,-20.58642079061974,29.612884680635943,23.31527595198895,-78.27127109837096,-7.138429037449043,-141.72423677202795,-26.516159090852994,-15.175787596142825,0.22132438938029608,1.235777722509905,1.3536623729116997,0.2562342765020027,-0.10283970688160338,-0.49107564379709956,1.7064656208586975,1.523679171167604,-4.722140753461893,-3.1803849120994947,0.5140816221764979,-3.6382032637923984,-4.891681299117899,0.19979069155499474,-3.1878232759015006,0.2813101203365065,4.0610060600861,-0.5291797989865046,0.5964131745499799,-167.67765977071997,-393.852930586418,-70.3568693228773,-71.72027472109389,-27.70638118009621,-19.514530836590495,-28.131953149707,0.0
15.0,14.0,-68.17845927724011,145.68239270241065,-24.158336050440084,14.027554614737141,19.394177748578954,-6.047536967486053,47.092389563457004,4.097152603033976,-20.539112072153003,-20.452296925631195,0.31621462238240383,-2.3347709471842997,-0.4882151301574993,-1.0638064966534984,-1.1239702389699993,-1.0672700979506011,-4.121289722202601,-2.115001452735701,1.0868579593610974,1.8215888660814983,-2.0708278413333048,-6.056090270629504,3.6948683543151013,1.3767958213255085,-2.084022727350707,-1.9484313721712994,-2.2341919088210034,-2.3101958809710013,0.5473545404101969,167.42879350065516,388.22115922269495,241.3708244757213,110.16013172576089,47.582723357821,33.237627778431694,17.6169169865767,0.0
15.0,15.0,265.5652320095496,-63.81592978115077,59.44942937925998,-2.8803894360901268,-34.625804892163956,32.96260833723801,-37.531577142337994,-10.09943400187501,47.965316397752005,52.951611129975596,-2.848201323618806,1.8011987513690961,0.9479457077069995,2.8865211792990983,1.0834610160159954,1.9744276012580997,4.1973001000347026,1.5385625299525998,1.6077615541309953,-4.1042128604469,-10.277390540979397,-2.595374039996699,-5.793704881526697,2.4180759738968973,2.6938970607883093,3.782036166904394,1.409751672449211,6.044882174639007,168.65312165800992,-169.01116148015512,-217.24994452971396,-167.932111878833,-52.04503533360899,-20.4063308714109,-29.091650829324696,-15.48612845309923,16.764135000000017
15.0,16.0,-490.4040986965392,295.04925757862065,264.09592208147,116.71589144793211,2.188013999540999,-40.24910113582803,-28.007119999930012,-3.4143346322039747,-19.977946584124027,-4.671042923459993,2.7086711939453068,-4.3792886928460995,-5.197399318656402,-4.971541595363799,-2.642008059902601,-1.9862341524276026,-3.2162680766336003,-4.177055639805197,-3.3148873214882,-0.409832825395398,3.7106693059106988,-4.782601140539796,-4.968590509672602,-5.123541928321593,-4.141954338317902,-4.942649043819596,-2.6844292913330037,-8.382784793741607,24.448171761219783,1050.5731043914107,394.79703864815895,362.348494031256,215.91250304411903,109.89086426892149,70.38562363357592,62.03030384966443,-25.233945000000013
15.0,17.0,98.86394434567956,-161.66523317429983,-0.005151064140363815,-15.048693582910118,28.821051878493904,63.825412320803025,-4.916442222177011,64.752945202435,-3.2238906191019794,-17.9025035724422,0.055085593720395565,1.0568649235060974,0.12349262465949806,0.7758667050182986,0.7606509537632036,0.22017775879180235,-0.1251818607892048,0.23718571790059428,-2.578983686176201,-3.1542478906679037,6.908361373217403,4.221468733616,1.1078576510338962,1.655243631760797,2.5010771840562995,3.555537491987497,1.0097146841678963,2.1393462019500973,-1.790226345470046,-879.9424653121207,-116.38836854227395,-192.22834529992303,-163.14447812982803,-75.87694760118819,-45.80283746518972,-39.759363797218995,0.0
15.0,18.0,-179.35534179047045,0.04961544443949606,-1.971422657079529,91.86208850718003,-84.11587367816185,-54.83614121485999,10.260728630280028,-68.78981443899602,-31.598892457955998,-8.603049051656598,1.223003414282104,0.16916317974600403,-1.7824971261556009,-1.3666187601304003,0.31874329620690034,-0.5002714778554989,-0.0011049924376962394,-0.026561193898096747,1.8848833168962074,-1.373827755922001,-6.292780978248594,1.563270723860903,-3.2458097670605994,-4.278211690661799,2.7735206359745987,-3.6954929233504963,-6.180602673898001,-1.6283235761806907,-23.46070872547989,1.6219360342678328,5.865126396815981,-8.93335073789001,1.87051172542499,2.439315007912896,-20.89671223101019,-20.46577130246837,0.0
15.0,19.0,289.36728497945023,-253.00742214568936,-119.27333900272038,-57.21949743564005,-11.800329190056004,-6.252527123988955,71.18495126492002,-3.661021813107965,23.084602413588,31.612179100978807,-0.8946691799244029,3.6226698949107963,2.9700756899225027,2.169818347534701,2.5432474982442983,2.450559814277998,0.7894111723568962,5.8773103411161,10.271427078926695,13.413091768127803,8.423583375774598,5.771187752941003,5.331423985555702,2.7549259775831914,-0.8146992029428972,1.2991774943490952,1.9476867347854991,4.7443722173803025,-22.565194088530006,-108.2919874137549,-91.99026970379703,-165.077954590955,-46.42652857158099,5.163124483124307,47.360278191377105,31.88784265292117,27.816638000000005
15.0,20.0,-238.21692869471008,-36.23632449897059,32.44097121600021,-15.490013277079925,-11.804920355611102,-18.16096908474003,-54.50506850160804,9.620306396535,10.952234018177009,-22.816082760716014,1.321652044092204,-0.37654134700789754,-0.035697299371697966,-0.09314225326859926,-0.8180268498300975,-0.32305490471469867,0.5934962716267016,-4.001138319459905,-8.703492436704597,-9.7304997999417,-8.344873991942507,-2.329879693240102,1.3893666993436042,-0.07456923951349381,-1.559423865938804,-1.6021167957569062,2.037822117693196,-4.7366665557917,-7.820784145920243,107.97482336250994,0.09000061778601776,166.37616854099403,53.198346193535016,-18.263685643973915,-21.80260757313441,-11.440322238997698,0.0
15.0,21.0,430.58588378305103,-225.70652652657964,-164.17717042893014,-67.10735789084993,25.54496146624001,77.64757618470799,54.54312105341802,36.659728080215984,15.511475204114987,19.758697382201007,-3.913390551074002,1.1750014004493998,0.9162628425370976,-0.3530698787245008,-1.4974753021885014,-1.5364575977888002,0.5050694160724021,0.9407037178078994,3.5055776514192942,5.962320584178798,2.9175548451724964,-0.5889392376802078,2.5975800662828945,-2.1091553512236985,-4.003031429020396,-2.022443641518791,4.274214546989505,4.776453474609696,-131.1784273288397,0.8163141064520687,51.91429801852007,5.611974038691983,-9.331521297741006,12.411947353173204,-0.7806921611767947,-9.8272864191246,4.880398
15.0,22.0,-277.6608417878697,342.6475949923597,21.161917211549962,-35.07375747957008,38.48138043912002,0.5428482379269894,-22.338384924884963,100.44893661633401,53.83185761942701,37.30587578230201,2.3853337897965012,-1.3439232324460981,0.8525344166614985,1.3924463234848012,1.1845332674256994,0.18680171777790022,0.4571557272987974,-0.13512055125599431,-0.9778743054855994,-4.197178739993703,-5.9732003339668935,-2.1912108434142894,2.1649608766641,2.2251141759385007,2.890064548558996,-0.07221822735279915,-0.42024114670969936,-1.2291953389723957,1.7382503385299515,1.0248944008540093,-33.01458663035908,-91.523973076412,1.0721101091170055,10.80758536160971,29.89474070212929,39.943726016163005,5.385266000000001
15.0,23.0,243.30455206762872,143.34385939681988,7.058222939400139,-12.111111441519029,100.31283749386398,24.645151970764005,54.30317973650995,-10.294603863169982,21.447212312659985,-36.500878520206015,-1.5741666091115007,-0.6678596470966021,-0.8867602612350964,-1.053565317861203,-0.9175998125532949,-0.3786004493817998,-3.039126398908298,-0.23150137743180466,-3.6312375603261984,-3.0916409929669015,-0.033570181121902465,-1.204331516301707,-7.995503955714593,-4.7692201504027025,-0.46413876076029936,-2.122544359228101,-4.604607492767002,-1.3136771732521098,129.90685678165005,-97.76956858007702,-299.08654706423,-77.982471991321,-117.49403334844672,-80.691250933041,-73.9963610705014,-50.77135216381799,4.562517999999997
